work,book_n,line_n,word_n,word,lemma,appositive
Theoc.,2,135,3,τὸν,ὁ,prepositive
Theoc.,3,15,3,τὸν,ὁ,prepositive
Theoc.,4,35,3,τὸν,ὁ,prepositive
Theoc.,4,47,3,τὸν,ὁ,prepositive
Theoc.,5,14,3,τὸν,ὁ,prepositive
Theoc.,5,87,3,τὸν,ὁ,prepositive
Theoc.,5,108,3,τὸν,ὁ,prepositive
Theoc.,5,141,3,τὸν,ὁ,prepositive
Theoc.,6,21,3,τὸν,ὁ,prepositive
Theoc.,6,22,5,τὸν,ὁ,prepositive
Theoc.,6,42,3,τὸν,ὁ,prepositive
Theoc.,7,119,3,τὸν,ὁ,prepositive
Theoc.,10,18,3,τὸν,ὁ,prepositive
Theoc.,11,1,3,τὸν,ὁ,prepositive
Theoc.,13,1,3,τὸν,ὁ,prepositive
Theoc.,15,23,2,τὸν,ὁ,prepositive
Theoc.,15,48,2,τὸν,ὁ,prepositive
Theoc.,15,59,3,τὸν,ὁ,prepositive
Theoc.,15,102,3,τὸν,ὁ,prepositive
Theoc.,17,2,2,τὸν,ὁ,prepositive
Theoc.,17,12,3,τὸν,ὁ,prepositive
Theoc.,21,52,4,τὸν,ὁ,prepositive
Theoc.,23,4,3,τὸν,ὁ,prepositive
Theoc.,24,105,3,τὸν,ὁ,prepositive
Theoc.,25,211,3,τὸν,ὁ,prepositive
Theoc.,27,19,3,τὸν,ὁ,prepositive
Theoc.,27,20,3,τὸν,ὁ,prepositive
Theoc.,27,35,3,τὸν,ὁ,prepositive
Il.,24,388,4,τὸν,ὁ,prepositive
Theoc.,14,1,3,τὸν,ὁ,prepositive
Theoc.,22,205,4,τὸν,ὁ,prepositive
Theoc.,24,62,3,τὸν,ὁ,prepositive
Argon.,1,140,4,τὸν,ὁ,prepositive
Argon.,3,567,3,τὸν,ὁ,prepositive
Argon.,3,806,3,τὸν,ὁ,prepositive
Argon.,4,766,5,τὸν,ὁ,prepositive
Callim.Hymn,4,75,4,τὸν,ὁ,prepositive
Il.,2,595,3,τὸν,ὁ,prepositive
Il.,4,42,4,τὸν,ὁ,prepositive
Il.,5,28,4,τὸν,ὁ,prepositive
Il.,8,342,3,τὸν,ὁ,prepositive
Il.,11,178,3,τὸν,ὁ,prepositive
Il.,11,189,3,τὸν,ὁ,prepositive
Il.,11,204,4,τὸν,ὁ,prepositive
Il.,13,459,4,τὸν,ὁ,prepositive
Il.,16,863,4,τὸν,ὁ,prepositive
Il.,22,280,4,τὸν,ὁ,prepositive
Od.,2,97,3,τὸν,ὁ,prepositive
Od.,2,351,3,τὸν,ὁ,prepositive
Od.,18,254,5,τὸν,ὁ,prepositive
Od.,19,127,5,τὸν,ὁ,prepositive
Od.,19,142,3,τὸν,ὁ,prepositive
Od.,19,166,3,τὸν,ὁ,prepositive
Od.,24,132,3,τὸν,ὁ,prepositive
Q.S.,4,481,4,τὸν,ὁ,prepositive
Q.S.,7,206,6,τὸν,ὁ,prepositive
Q.S.,9,461,3,τὸν,ὁ,prepositive
Q.S.,12,499,4,τὸν,ὁ,prepositive
Theoc.,1,61,5,τὸν,ὁ,prepositive
Theoc.,2,94,4,τὸν,ὁ,prepositive
Theoc.,2,164,5,τὸν,ὁ,prepositive
Theoc.,3,7,3,τὸν,ὁ,prepositive
Theoc.,4,13,4,τὸν,ὁ,prepositive
Theoc.,5,1,4,τὸν,ὁ,prepositive
Theoc.,5,28,3,τὸν,ὁ,prepositive
Theoc.,5,90,5,τὸν,ὁ,prepositive
Theoc.,5,138,3,τὸν,ὁ,prepositive
Theoc.,7,151,5,τὸν,ὁ,prepositive
Theoc.,10,37,5,τὸν,ὁ,prepositive
Theoc.,14,30,3,τὸν,ὁ,prepositive
Theoc.,15,42,3,τὸν,ὁ,prepositive
Theoc.,15,98,4,τὸν,ὁ,prepositive
Theoc.,20,40,5,τὸν,ὁ,prepositive
Theoc.,20,42,4,τὸν,ὁ,prepositive
Theoc.,21,27,3,τὸν,ὁ,prepositive
Theoc.,23,2,4,τὸν,ὁ,prepositive
Theoc.,23,21,4,τὸν,ὁ,prepositive
Theoc.,23,26,4,τὸν,ὁ,prepositive
Theoc.,23,37,4,τὸν,ὁ,prepositive
Theoc.,27,2,4,τὸν,ὁ,prepositive
Callim.Hymn,4,221,5,τὸν,ὁ,prepositive
Hom.Hymn,2,219,6,τὸν,ὁ,prepositive
Il.,23,560,4,τὸν,ὁ,prepositive
Dion.,11,232,4,τὸν,ὁ,prepositive
Dion.,30,277,3,τὸν,ὁ,prepositive
Dion.,34,316,4,τὸν,ὁ,prepositive
Dion.,35,46,5,τὸν,ὁ,prepositive
Dion.,41,223,4,τὸν,ὁ,prepositive
Dion.,46,195,5,τὸν,ὁ,prepositive
Dion.,47,648,3,τὸν,ὁ,prepositive
Theoc.,1,63,6,τὸν,ὁ,prepositive
Theoc.,3,19,4,τὸν,ὁ,prepositive
Theoc.,3,49,5,τὸν,ὁ,prepositive
Theoc.,5,14,5,τὸν,ὁ,prepositive
Theoc.,5,24,6,τὸν,ὁ,prepositive
Theoc.,5,88,4,τὸν,ὁ,prepositive
Theoc.,5,110,4,τὸν,ὁ,prepositive
Theoc.,6,7,3,τὸν,ὁ,prepositive
Theoc.,7,78,6,τὸν,ὁ,prepositive
Theoc.,7,118,4,τὸν,ὁ,prepositive
Theoc.,12,28,3,τὸν,ὁ,prepositive
Theoc.,13,6,5,τὸν,ὁ,prepositive
Theoc.,24,64,4,τὸν,ὁ,prepositive
Callim.Hymn,6,109,5,τὸν,ὁ,prepositive
Il.,23,325,5,τὸν,ὁ,prepositive
Theoc.,4,46,5,τὸν,ὁ,prepositive
Theoc.,5,78,7,τὸν,ὁ,prepositive
Theoc.,6,22,8,τὸν,ὁ,prepositive
Theoc.,10,4,5,τὸν,ὁ,prepositive
Theoc.,11,19,5,τὸν,ὁ,prepositive
Theoc.,11,75,5,τὸν,ὁ,prepositive
Theoc.,21,32,6,τὸν,ὁ,prepositive
Theoc.,23,11,5,τὸν,ὁ,prepositive
Hom.Hymn,4,280,4,τὸν,ὁ,prepositive
Il.,1,552,4,τὸν,ὁ,prepositive
Il.,2,16,8,τὸν,ὁ,prepositive
Il.,4,25,4,τὸν,ὁ,prepositive
Il.,5,414,4,τὸν,ὁ,prepositive
Il.,8,209,4,τὸν,ὁ,prepositive
Il.,8,462,4,τὸν,ὁ,prepositive
Il.,14,330,4,τὸν,ὁ,prepositive
Il.,16,440,4,τὸν,ὁ,prepositive
Il.,17,80,4,τὸν,ὁ,prepositive
Il.,18,361,4,τὸν,ὁ,prepositive
Il.,19,185,4,τὸν,ὁ,prepositive
Il.,23,295,4,τὸν,ὁ,prepositive
Il.,23,336,6,τὸν,ὁ,prepositive
Od.,14,19,4,τὸν,ὁ,prepositive
Od.,17,348,7,τὸν,ὁ,prepositive
Od.,17,508,5,τὸν,ὁ,prepositive
Od.,17,551,7,τὸν,ὁ,prepositive
Od.,17,574,7,τὸν,ὁ,prepositive
Theoc.,2,63,6,τὸν,ὁ,prepositive
Theoc.,15,96,4,τὸν,ὁ,prepositive
Theoc.,21,58,6,τὸν,ὁ,prepositive
Theoc.,21,66,5,τὸν,ὁ,prepositive
W.D.,WD,193,7,τὸν,ὁ,prepositive
W.D.,WD,342,6,τὸν,ὁ,prepositive
Dion.,30,304,6,τὸν,ὁ,prepositive
Theoc.,10,54,4,τὸν,ὁ,prepositive
Theoc.,11,62,7,τὸν,ὁ,prepositive
Theoc.,12,23,7,τὸν,ὁ,prepositive
Theoc.,12,29,4,τὸν,ὁ,prepositive
Theoc.,23,53,8,τὸν,ὁ,prepositive
Theoc.,25,71,3,τὸν,ὁ,prepositive
W.D.,WD,341,6,τὸν,ὁ,prepositive
Argon.,3,619,6,τὸν,ὁ,prepositive
Il.,21,262,8,τὸν,ὁ,prepositive
Od.,11,144,7,τὸν,ὁ,prepositive
Od.,18,333,6,τὸν,ὁ,prepositive
Od.,18,393,6,τὸν,ὁ,prepositive
Od.,24,159,6,τὸν,ὁ,prepositive
Q.S.,4,301,6,τὸν,ὁ,prepositive
Theoc.,5,80,8,τὸν,ὁ,prepositive
Theoc.,5,123,7,τὸν,ὁ,prepositive
Theoc.,7,1,9,τὸν,ὁ,prepositive
Theoc.,7,11,6,τὸν,ὁ,prepositive
Theoc.,11,80,5,τὸν,ὁ,prepositive
Theoc.,15,54,5,τὸν,ὁ,prepositive
Theoc.,20,35,7,τὸν,ὁ,prepositive
Theoc.,23,9,7,τὸν,ὁ,prepositive
Theoc.,23,43,9,τὸν,ὁ,prepositive
Hom.Hymn,3,89,8,τὸν,ὁ,prepositive
Il.,4,399,6,τὸν,ὁ,prepositive
Il.,14,280,8,τὸν,ὁ,prepositive
Od.,2,378,8,τὸν,ὁ,prepositive
Od.,10,346,8,τὸν,ὁ,prepositive
Od.,12,304,8,τὸν,ὁ,prepositive
Od.,15,438,8,τὸν,ὁ,prepositive
Od.,18,59,8,τὸν,ὁ,prepositive
Theoc.,2,17,8,τὸν,ὁ,prepositive
Theoc.,2,22,8,τὸν,ὁ,prepositive
Theoc.,2,27,8,τὸν,ὁ,prepositive
Theoc.,2,32,8,τὸν,ὁ,prepositive
Theoc.,2,37,8,τὸν,ὁ,prepositive
Theoc.,2,42,8,τὸν,ὁ,prepositive
Theoc.,2,47,8,τὸν,ὁ,prepositive
Theoc.,2,52,8,τὸν,ὁ,prepositive
Theoc.,2,57,8,τὸν,ὁ,prepositive
Theoc.,2,62,8,τὸν,ὁ,prepositive
Theoc.,5,63,6,τὸν,ὁ,prepositive
Theoc.,5,108,6,τὸν,ὁ,prepositive
Theoc.,7,39,10,τὸν,ὁ,prepositive
Theoc.,21,4,6,τὸν,ὁ,prepositive
Theoc.,21,27,7,τὸν,ὁ,prepositive
Argon.,3,1098,3,τόπερ,ὁ,prepositive
Argon.,1,1240,1,τοῦ,ὁ,prepositive
Callim.Hymn,2,13,1,τοῦ,ὁ,prepositive
Il.,11,393,1,τοῦ,ὁ,prepositive
Il.,13,284,1,τοῦ,ὁ,prepositive
Il.,23,303,1,τοῦ,ὁ,prepositive
Dion.,2,252,1,τοῦ,ὁ,prepositive
Dion.,10,406,1,τοῦ,ὁ,prepositive
Dion.,30,149,1,τοῦ,ὁ,prepositive
Dion.,32,17,1,τοῦ,ὁ,prepositive
Dion.,37,473,1,τοῦ,ὁ,prepositive
Dion.,37,602,1,τοῦ,ὁ,prepositive
Od.,4,76,1,τοῦ,ὁ,prepositive
Od.,19,307,1,τοῦ,ὁ,prepositive
Q.S.,1,233,1,τοῦ,ὁ,prepositive
Q.S.,1,244,1,τοῦ,ὁ,prepositive
Q.S.,2,260,1,τοῦ,ὁ,prepositive
Q.S.,8,92,2,τοῦ,ὁ,prepositive
Q.S.,9,273,2,τοῦ,ὁ,prepositive
Il.,1,340,3,τοῦ,ὁ,prepositive
Il.,9,219,2,τοῦ,ὁ,prepositive
Il.,21,114,3,τοῦ,ὁ,prepositive
Il.,24,598,2,τοῦ,ὁ,prepositive
Od.,23,90,2,τοῦ,ὁ,prepositive
Od.,24,345,3,τοῦ,ὁ,prepositive
Q.S.,2,125,2,τοῦ,ὁ,prepositive
Q.S.,2,277,3,τοῦ,ὁ,prepositive
Q.S.,2,395,3,τοῦ,ὁ,prepositive
Il.,14,213,3,τοῦ,ὁ,prepositive
Od.,11,492,4,τοῦ,ὁ,prepositive
Od.,16,149,3,τοῦ,ὁ,prepositive
Od.,21,142,2,τοῦ,ὁ,prepositive
Od.,21,425,4,τοῦ,ὁ,prepositive
Od.,21,113,6,τοῦ,ὁ,prepositive
Q.S.,13,328,3,τοῦ,ὁ,prepositive
Theoc.,12,20,6,τοῦ,ὁ,prepositive
Callim.Hymn,3,99,5,τοῦ,ὁ,prepositive
Il.,13,698,5,τοῦ,ὁ,prepositive
Il.,21,252,5,τοῦ,ὁ,prepositive
Od.,14,162,5,τοῦ,ὁ,prepositive
Od.,19,307,5,τοῦ,ὁ,prepositive
Dion.,39,303,7,τοῦ,ὁ,prepositive
Q.S.,6,636,6,τοῦ,ὁ,prepositive
Od.,16,404,4,τούς,ὁ,prepositive
Phaen.,1,399,1,τοὺς,ὁ,prepositive
Argon.,1,229,1,τοὺς,ὁ,prepositive
Il.,14,14,1,τοὺς,ὁ,prepositive
Il.,14,279,1,τοὺς,ὁ,prepositive
Il.,15,7,1,τοὺς,ὁ,prepositive
Il.,15,67,1,τοὺς,ὁ,prepositive
Il.,24,497,1,τοὺς,ὁ,prepositive
Od.,9,370,1,τοὺς,ὁ,prepositive
Od.,11,258,1,τοὺς,ὁ,prepositive
Od.,20,382,1,τοὺς,ὁ,prepositive
Q.S.,10,320,1,τοὺς,ὁ,prepositive
Q.S.,12,499,1,τοὺς,ὁ,prepositive
Theog.,Th.,995,1,τοὺς,ὁ,prepositive
Il.,5,163,2,τοὺς,ὁ,prepositive
Il.,20,54,2,τοὺς,ὁ,prepositive
Il.,5,321,4,τοὺς,ὁ,prepositive
Il.,8,211,2,τοὺς,ὁ,prepositive
Il.,10,97,3,τοὺς,ὁ,prepositive
Il.,10,322,3,τοὺς,ὁ,prepositive
Il.,11,367,3,τοὺς,ὁ,prepositive
Il.,11,406,2,τοὺς,ὁ,prepositive
Il.,14,506,3,τοὺς,ὁ,prepositive
Il.,20,135,2,τοὺς,ὁ,prepositive
Il.,20,454,3,τοὺς,ὁ,prepositive
Od.,9,100,2,τοὺς,ὁ,prepositive
Od.,9,193,3,τοὺς,ὁ,prepositive
Od.,9,331,2,τοὺς,ὁ,prepositive
Od.,10,449,3,τοὺς,ὁ,prepositive
Phaen.,1,748,3,τοὺς,ὁ,prepositive
Callim.Hymn,2,13,3,τοὺς,ὁ,prepositive
Callim.Hymn,2,16,2,τοὺς,ὁ,prepositive
Od.,23,57,2,τοὺς,ὁ,prepositive
Il.,14,14,4,τοὺς,ὁ,prepositive
Il.,15,7,4,τοὺς,ὁ,prepositive
Hom.Hymn,26,13,6,τοὺς,ὁ,prepositive
Hom.Hymn,4,397,1,τὼ,ὁ,prepositive
Il.,7,255,1,τὼ,ὁ,prepositive
Il.,7,306,1,τὼ,ὁ,prepositive
Il.,8,136,1,τὼ,ὁ,prepositive
Il.,10,577,1,τὼ,ὁ,prepositive
Il.,17,381,1,τὼ,ὁ,prepositive
Il.,19,47,1,τὼ,ὁ,prepositive
Il.,21,190,1,τὼ,ὁ,prepositive
Il.,23,685,1,τὼ,ὁ,prepositive
Il.,24,509,1,τὼ,ὁ,prepositive
Od.,3,137,1,τὼ,ὁ,prepositive
Od.,9,430,1,τὼ,ὁ,prepositive
Od.,11,255,1,τὼ,ὁ,prepositive
Od.,13,372,1,τὼ,ὁ,prepositive
Il.,12,145,3,τὼ,ὁ,prepositive
Od.,21,244,5,τὼ,ὁ,prepositive
Od.,22,114,4,τὼ,ὁ,prepositive
Il.,6,19,3,τὼ,ὁ,prepositive
Il.,10,376,4,τὼ,ὁ,prepositive
Il.,11,782,5,τὼ,ὁ,prepositive
Il.,13,385,4,τὼ,ὁ,prepositive
Il.,15,150,5,τὼ,ὁ,prepositive
Il.,23,506,4,τὼ,ὁ,prepositive
Od.,18,89,5,τὼ,ὁ,prepositive
Argon.,2,511,1,τῷ,ὁ,prepositive
Il.,11,614,1,τῷ,ὁ,prepositive
Il.,14,460,1,τῷ,ὁ,prepositive
Il.,21,166,1,τῷ,ὁ,prepositive
Il.,23,265,1,τῷ,ὁ,prepositive
Il.,23,269,1,τῷ,ὁ,prepositive
Il.,23,702,1,τῷ,ὁ,prepositive
Od.,2,114,1,τῷ,ὁ,prepositive
Od.,10,494,1,τῷ,ὁ,prepositive
Od.,14,241,1,τῷ,ὁ,prepositive
Od.,19,483,1,τῷ,ὁ,prepositive
Phaen.,1,714,2,τῷ,ὁ,prepositive
Od.,17,345,2,τῷ,ὁ,prepositive
Od.,22,104,2,τῷ,ὁ,prepositive
Theoc.,5,107,2,τῷ,ὁ,prepositive
Argon.,1,1261,3,τῷ,ὁ,prepositive
Il.,15,464,3,τῷ,ὁ,prepositive
Il.,21,5,2,τῷ,ὁ,prepositive
Il.,23,173,2,τῷ,ὁ,prepositive
Il.,23,267,2,τῷ,ὁ,prepositive
Od.,7,326,2,τῷ,ὁ,prepositive
Theoc.,6,43,3,τῷ,ὁ,prepositive
W.D.,WD,350,2,τῷ,ὁ,prepositive
W.D.,WD,358,2,τῷ,ὁ,prepositive
Theoc.,24,135,4,τῷ,ὁ,prepositive
Theoc.,15,127,3,τῷ,ὁ,prepositive
Hom.Hymn,7,55,4,τῷ,ὁ,prepositive
Il.,11,608,3,τῷ,ὁ,prepositive
Il.,23,265,5,τῷ,ὁ,prepositive
Od.,4,71,3,τῷ,ὁ,prepositive
Od.,4,654,4,τῷ,ὁ,prepositive
Theoc.,5,10,4,τῷ,ὁ,prepositive
Theoc.,21,8,3,τῷ,ὁ,prepositive
W.D.,WD,266,5,τῷ,ὁ,prepositive
Theoc.,21,60,6,τῷ,ὁ,prepositive
W.D.,WD,353,5,τῷ,ὁ,prepositive
Theoc.,5,58,6,τῷ,ὁ,prepositive
Theoc.,15,127,5,τῷ,ὁ,prepositive
Theoc.,26,6,7,τῷ,ὁ,prepositive
Argon.,2,1150,1,τῶν,ὁ,prepositive
Hom.Hymn,2,156,1,τῶν,ὁ,prepositive
Hom.Hymn,4,532,1,τῶν,ὁ,prepositive
Hom.Hymn,5,34,1,τῶν,ὁ,prepositive
Il.,1,300,1,τῶν,ὁ,prepositive
Il.,2,623,1,τῶν,ὁ,prepositive
Il.,2,674,1,τῶν,ὁ,prepositive
Il.,10,215,1,τῶν,ὁ,prepositive
Il.,11,81,1,τῶν,ὁ,prepositive
Il.,11,691,1,τῶν,ὁ,prepositive
Il.,12,24,1,τῶν,ὁ,prepositive
Il.,12,93,1,τῶν,ὁ,prepositive
Il.,12,94,1,τῶν,ὁ,prepositive
Il.,12,98,1,τῶν,ὁ,prepositive
Il.,12,104,1,τῶν,ὁ,prepositive
Il.,14,189,1,τῶν,ὁ,prepositive
Il.,14,427,1,τῶν,ὁ,prepositive
Il.,15,656,1,τῶν,ὁ,prepositive
Il.,17,260,1,τῶν,ὁ,prepositive
Il.,17,280,1,τῶν,ὁ,prepositive
Il.,19,105,1,τῶν,ὁ,prepositive
Il.,19,111,1,τῶν,ὁ,prepositive
Il.,20,352,1,τῶν,ὁ,prepositive
Il.,22,424,1,τῶν,ὁ,prepositive
Il.,22,494,1,τῶν,ὁ,prepositive
Il.,24,338,1,τῶν,ὁ,prepositive
Il.,24,456,1,τῶν,ὁ,prepositive
Od.,2,51,1,τῶν,ὁ,prepositive
Od.,4,104,1,τῶν,ὁ,prepositive
Od.,5,106,1,τῶν,ὁ,prepositive
Od.,7,55,1,τῶν,ὁ,prepositive
Od.,8,204,1,τῶν,ὁ,prepositive
Od.,8,212,1,τῶν,ὁ,prepositive
Od.,8,221,1,τῶν,ὁ,prepositive
Od.,11,470,1,τῶν,ὁ,prepositive
Od.,11,551,1,τῶν,ὁ,prepositive
Od.,11,567,1,τῶν,ὁ,prepositive
Od.,12,49,1,τῶν,ὁ,prepositive
Od.,15,395,1,τῶν,ὁ,prepositive
Od.,22,254,1,τῶν,ὁ,prepositive
Od.,24,18,1,τῶν,ὁ,prepositive
Od.,24,79,1,τῶν,ὁ,prepositive
Q.S.,13,347,1,τῶν,ὁ,prepositive
Sh.,Sh.,164,1,τῶν,ὁ,prepositive
Theoc.,17,85,1,τῶν,ὁ,prepositive
Il.,2,457,2,τῶν,ὁ,prepositive
Il.,4,456,2,τῶν,ὁ,prepositive
Il.,12,159,2,τῶν,ὁ,prepositive
Od.,3,319,2,τῶν,ὁ,prepositive
Q.S.,2,225,2,τῶν,ὁ,prepositive
Q.S.,6,335,2,τῶν,ὁ,prepositive
Q.S.,10,72,2,τῶν,ὁ,prepositive
Q.S.,13,543,2,τῶν,ὁ,prepositive
Hom.Hymn,29,8,2,τῶν,ὁ,prepositive
Il.,5,673,4,τῶν,ὁ,prepositive
Il.,10,408,3,τῶν,ὁ,prepositive
Il.,10,506,3,τῶν,ὁ,prepositive
Il.,11,264,3,τῶν,ὁ,prepositive
Il.,11,540,3,τῶν,ὁ,prepositive
Il.,23,399,2,τῶν,ὁ,prepositive
Il.,24,531,4,τῶν,ὁ,prepositive
Od.,5,383,3,τῶν,ὁ,prepositive
Od.,9,65,3,τῶν,ὁ,prepositive
Od.,10,250,3,τῶν,ὁ,prepositive
Od.,10,421,3,τῶν,ὁ,prepositive
Od.,12,321,2,τῶν,ὁ,prepositive
Theoc.,21,44,3,τῶν,ὁ,prepositive
Theoc.,21,66,2,τῶν,ὁ,prepositive
Theoc.,23,7,3,τῶν,ὁ,prepositive
Il.,1,198,3,τῶν,ὁ,prepositive
Od.,6,176,4,τῶν,ὁ,prepositive
Od.,16,133,3,τῶν,ὁ,prepositive
Od.,18,62,3,τῶν,ὁ,prepositive
Od.,21,210,3,τῶν,ὁ,prepositive
Theoc.,10,8,6,τῶν,ὁ,prepositive
Theoc.,13,68,6,τῶν,ὁ,prepositive
Theog.,Th.,284,1,χὠ,ὁ,prepositive
Callim.Hymn,6,95,1,χὡ,ὁ,prepositive
Theoc.,4,43,1,χὡ,ὁ,prepositive
Theoc.,14,4,1,χὡ,ὁ,prepositive
Theoc.,14,30,1,χὡ,ὁ,prepositive
Theoc.,13,19,2,χὡ,ὁ,prepositive
Theoc.,1,140,3,χὡ,ὁ,prepositive
Theoc.,3,43,3,χὡ,ὁ,prepositive
Theoc.,4,20,3,χὡ,ὁ,prepositive
Theoc.,6,1,2,χὡ,ὁ,prepositive
Theoc.,7,132,2,χὡ,ὁ,prepositive
Theoc.,4,37,3,χὡ,ὁ,prepositive
Theoc.,9,8,5,χὡ,ὁ,prepositive
Hom.Hymn,5,18,4,ἅδε,ὅδε,prepositive
Hom.Hymn,3,244,7,ἅδε,ὅδε,prepositive
Hom.Hymn,5,21,5,ἅδε,ὅδε,prepositive
Argon.,2,998,3,αἵδ’,ὅδε,prepositive
W.D.,WD,769,1,αἵδε,ὅδε,prepositive
W.D.,WD,822,1,αἵδε,ὅδε,prepositive
Od.,15,392,2,αἵδε,ὅδε,prepositive
Od.,12,322,4,αἵδε,ὅδε,prepositive
Argon.,4,1773,5,αἵδε,ὅδε,prepositive
Il.,21,81,1,ἥδε,ὅδε,prepositive
Od.,15,198,1,ἥδε,ὅδε,prepositive
Il.,6,460,2,ἥδε,ὅδε,prepositive
Argon.,1,700,6,ἥδε,ὅδε,prepositive
Argon.,4,1077,5,ἥδε,ὅδε,prepositive
Od.,2,372,8,ἥδε,ὅδε,prepositive
Od.,20,245,6,ἥδε,ὅδε,prepositive
Il.,9,425,7,ἥδέ,ὅδε,prepositive
Il.,1,287,2,ὅδ’,ὅδε,prepositive
Argon.,3,266,2,ὅδ’,ὅδε,prepositive
Il.,3,226,3,ὅδ’,ὅδε,prepositive
Il.,12,218,2,ὅδ’,ὅδε,prepositive
Argon.,1,680,4,ὅδ’,ὅδε,prepositive
Od.,6,241,2,ὅδ’,ὅδε,prepositive
Od.,18,353,3,ὅδ’,ὅδε,prepositive
Od.,3,377,5,ὅδ’,ὅδε,prepositive
Od.,4,157,4,ὅδ’,ὅδε,prepositive
Od.,21,207,4,ὅδ’,ὅδε,prepositive
Od.,24,321,4,ὅδ’,ὅδε,prepositive
Od.,1,232,5,ὅδ’,ὅδε,prepositive
Argon.,2,469,6,ὅδ’,ὅδε,prepositive
Od.,20,191,3,ὅδε,ὅδε,prepositive
Argon.,3,932,2,ὅδε,ὅδε,prepositive
Argon.,4,258,2,ὅδε,ὅδε,prepositive
Argon.,4,1381,2,ὅδε,ὅδε,prepositive
Od.,16,387,4,ὅδε,ὅδε,prepositive
Od.,23,62,4,ὅδε,ὅδε,prepositive
Theoc.,1,120,3,ὅδε,ὅδε,prepositive
Theoc.,2,30,3,ὅδε,ὅδε,prepositive
Il.,3,300,7,ὅδε,ὅδε,prepositive
Theoc.,22,54,8,ὅδε,ὅδε,prepositive
Od.,20,170,2,οἵδ’,ὅδε,prepositive
Argon.,2,886,4,οἵδε,ὅδε,prepositive
Il.,24,403,3,οἵδε,ὅδε,prepositive
Od.,4,75,2,τάδ’,ὅδε,prepositive
Il.,23,273,2,τάδ’,ὅδε,prepositive
Argon.,2,1020,3,τάδε,ὅδε,prepositive
Argon.,3,697,4,τάδε,ὅδε,prepositive
Argon.,3,1105,3,τάδε,ὅδε,prepositive
Argon.,4,234,2,τάδε,ὅδε,prepositive
Hom.Hymn,2,162,2,τάδε,ὅδε,prepositive
Il.,1,257,3,τάδε,ὅδε,prepositive
Il.,3,321,2,τάδε,ὅδε,prepositive
Il.,5,215,4,τάδε,ὅδε,prepositive
Il.,5,490,4,τάδε,ὅδε,prepositive
Il.,6,441,4,τάδε,ὅδε,prepositive
Il.,11,838,4,τάδε,ὅδε,prepositive
Il.,22,512,3,τάδε,ὅδε,prepositive
Dion.,2,100,2,τάδε,ὅδε,prepositive
Dion.,11,287,4,τάδε,ὅδε,prepositive
Dion.,16,326,2,τάδε,ὅδε,prepositive
Dion.,18,354,3,τάδε,ὅδε,prepositive
Dion.,37,181,3,τάδε,ὅδε,prepositive
Dion.,41,329,3,τάδε,ὅδε,prepositive
Dion.,42,272,4,τάδε,ὅδε,prepositive
Dion.,43,408,3,τάδε,ὅδε,prepositive
Dion.,45,71,3,τάδε,ὅδε,prepositive
Dion.,47,331,3,τάδε,ὅδε,prepositive
Dion.,48,422,4,τάδε,ὅδε,prepositive
Od.,4,738,2,τάδε,ὅδε,prepositive
Od.,4,745,3,τάδε,ὅδε,prepositive
Od.,9,511,4,τάδε,ὅδε,prepositive
Od.,14,160,4,τάδε,ὅδε,prepositive
Od.,17,24,3,τάδε,ὅδε,prepositive
Od.,17,601,3,τάδε,ὅδε,prepositive
Od.,19,255,3,τάδε,ὅδε,prepositive
Od.,19,305,4,τάδε,ὅδε,prepositive
Od.,24,122,2,τάδε,ὅδε,prepositive
W.D.,WD,688,2,τάδε,ὅδε,prepositive
Argon.,4,612,4,τάδε,ὅδε,prepositive
Il.,8,177,5,τάδε,ὅδε,prepositive
Dion.,31,264,4,τάδε,ὅδε,prepositive
Od.,17,264,5,τάδε,ὅδε,prepositive
Od.,21,115,5,τάδε,ὅδε,prepositive
Argon.,3,674,7,τάδε,ὅδε,prepositive
Argon.,4,794,5,τάδε,ὅδε,prepositive
Hom.Hymn,4,91,5,τάδε,ὅδε,prepositive
Hom.Hymn,5,92,6,τάδε,ὅδε,prepositive
Il.,5,757,6,τάδε,ὅδε,prepositive
Il.,5,872,6,τάδε,ὅδε,prepositive
Il.,6,348,6,τάδε,ὅδε,prepositive
Il.,13,632,7,τάδε,ὅδε,prepositive
Dion.,18,344,7,τάδε,ὅδε,prepositive
Dion.,41,358,6,τάδε,ὅδε,prepositive
Od.,10,326,8,τάδε,ὅδε,prepositive
Od.,10,327,7,τάδε,ὅδε,prepositive
Od.,20,295,5,τάδε,ὅδε,prepositive
Od.,21,349,5,τάδε,ὅδε,prepositive
Od.,24,455,4,τάδε,ὅδε,prepositive
Q.S.,10,405,7,τάδε,ὅδε,prepositive
Theoc.,2,43,6,τάδε,ὅδε,prepositive
Theoc.,7,83,6,τάδε,ὅδε,prepositive
Argon.,2,876,5,τάδε,ὅδε,prepositive
Il.,2,252,8,τάδε,ὅδε,prepositive
Il.,4,14,6,τάδε,ὅδε,prepositive
Il.,8,9,5,τάδε,ὅδε,prepositive
Il.,9,442,5,τάδε,ὅδε,prepositive
Il.,14,3,6,τάδε,ὅδε,prepositive
Il.,14,61,6,τάδε,ὅδε,prepositive
Il.,20,116,6,τάδε,ὅδε,prepositive
Od.,2,280,5,τάδε,ὅδε,prepositive
Od.,3,56,4,τάδε,ὅδε,prepositive
